Company,Product_Type,Greenhouse_Gas_Emissions,Pollutants_Emitted,Water_Consumption,Energy_Consumption,Waste_Generation,sustainability_rating,sustainability_category
Urban Outfitters,Cotton,0.8978571428571429,1.0,0.95675,0.8775,0.21999999999999997,0.7904214285714286,Not Sustainable
Zara,Microfiber,0.7552380952380953,0.0,0.014000000000000012,0.4837500000000001,0.99,0.448597619047619,Moderately Sustainable
Forever 21,Wool,0.12333333333333335,0.3125,0.498,0.7525,0.06000000000000005,0.34926666666666667,Moderately Sustainable
Adidas,Organic_Cotton,0.5192857142857144,0.75,0.33024999999999993,0.64375,0.025000000000000022,0.45365714285714287,Moderately Sustainable
Forever 21,Nylon,0.26166666666666666,0.3125,0.64625,0.365,0.125,0.34208333333333335,Moderately Sustainable
Forever 21,Viscose,0.8635714285714284,0.0,0.22199999999999998,0.15749999999999997,0.050000000000000044,0.2586142857142857,Moderately Sustainable
Zara,Tencel,0.5154761904761904,0.0,0.6325000000000001,0.69875,0.43999999999999995,0.457345238095238,Moderately Sustainable
Nike,Tencel,0.08666666666666673,0.5,0.91875,0.6825000000000001,0.31499999999999995,0.5005833333333334,Not Sustainable
Nike,Microfiber,0.7354761904761904,0.875,0.9377500000000001,0.9412500000000001,0.81,0.8598952380952382,Not Sustainable
Urban Outfitters,Polyester,0.19476190476190475,0.375,0.07174999999999998,0.8574999999999999,0.645,0.4288023809523809,Moderately Sustainable
Urban Outfitters,Microfiber,0.5804761904761904,0.0625,0.32775,0.8187500000000001,0.7750000000000001,0.5128952380952381,Not Sustainable
Urban Outfitters,Wool,0.43404761904761907,0.0,0.54375,0.6375,0.925,0.5080595238095238,Not Sustainable
Zara,Cotton,0.3373809523809524,0.625,0.72275,0.3075000000000001,0.56,0.5105261904761905,Not Sustainable
Adidas,Microfiber,0.9683333333333333,0.0,0.29400000000000004,0.10250000000000004,0.42500000000000004,0.35796666666666666,Moderately Sustainable
Urban Outfitters,Tencel,0.45809523809523817,0.875,0.20500000000000007,0.9137500000000001,0.09499999999999997,0.5093690476190476,Not Sustainable
Adidas,Nylon,0.6595238095238094,0.75,0.14074999999999993,0.345,0.615,0.502054761904762,Not Sustainable
Forever 21,Synthetic_Blend,0.4802380952380953,0.375,0.855,0.1412500000000001,0.635,0.49729761904761904,Moderately Sustainable
Adidas,Linen,0.07595238095238094,0.6875,0.66475,0.7887500000000001,0.6100000000000001,0.5653904761904762,Not Sustainable
Urban Outfitters,Recycled_Poly,0.6023809523809522,0.0,0.9435,0.56375,0.665,0.5549261904761904,Not Sustainable
Urban Outfitters,Synthetic_Blend,0.2240476190476191,0.625,0.45275,0.57375,0.375,0.4501095238095238,Moderately Sustainable
Urban Outfitters,Recycled_Poly,0.9473809523809524,1.0,0.6779999999999999,0.405,0.5449999999999999,0.7150761904761905,Not Sustainable
Adidas,Organic_Cotton,0.5864285714285713,0.25,0.26925,0.4275,0.7150000000000001,0.44963571428571425,Moderately Sustainable
Urban Outfitters,Linen,0.34833333333333333,0.0625,0.47425000000000006,0.20625000000000004,0.17000000000000004,0.2522666666666667,Moderately Sustainable
Urban Outfitters,Viscose,0.08500000000000002,0.8125,0.6819999999999999,0.030000000000000027,0.125,0.3469,Moderately Sustainable
Nike,Nylon,0.3190476190476191,0.875,0.7342500000000001,0.2975000000000001,0.71,0.5871595238095239,Not Sustainable
Forever 21,Tencel,0.46142857142857147,0.25,0.8227500000000001,0.25875000000000004,0.685,0.4955857142857143,Moderately Sustainable
Forever 21,Tencel,0.2688095238095239,0.25,0.36650000000000005,0.8275000000000001,0.32000000000000006,0.4065619047619048,Moderately Sustainable
Forever 21,Microfiber,0.8040476190476191,0.8125,0.0887500000000001,0.07625000000000004,0.29000000000000004,0.41430952380952385,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.5240476190476191,0.0625,0.5727500000000001,0.39874999999999994,0.2550000000000001,0.3626095238095238,Moderately Sustainable
Zara,Synthetic_Blend,0.3138095238095238,0.8125,0.14900000000000002,0.615,0.29499999999999993,0.43706190476190476,Moderately Sustainable
Nike,Polyester,0.06119047619047624,0.0625,0.74725,0.09875,0.19000000000000006,0.23193809523809525,Highly Sustainable
Urban Outfitters,Synthetic_Blend,0.07071428571428573,0.8125,0.07725000000000004,0.36375,0.77,0.4188428571428572,Moderately Sustainable
Forever 21,Nylon,0.09142857142857147,0.1875,0.43999999999999995,0.50125,0.45500000000000007,0.33503571428571427,Moderately Sustainable
Forever 21,Organic_Cotton,0.6626190476190477,0.5625,0.9577500000000001,0.9212500000000001,0.31499999999999995,0.6838238095238095,Not Sustainable
Zara,Nylon,0.5240476190476191,0.75,0.1332500000000001,0.8375000000000001,0.94,0.6369595238095239,Not Sustainable
Nike,Wool,0.0080952380952381,0.625,0.18500000000000005,0.9137500000000001,0.16500000000000004,0.37936904761904766,Moderately Sustainable
Forever 21,Viscose,0.8926190476190476,0.375,0.05774999999999997,0.6387499999999999,0.99,0.5908238095238095,Not Sustainable
Adidas,Nylon,0.7738095238095237,0.6875,0.8405,0.99,0.51,0.7603619047619047,Not Sustainable
Zara,Polyester,0.1152380952380953,0.75,0.7690000000000001,0.08374999999999999,0.15000000000000002,0.3735976190476191,Moderately Sustainable
Zara,Cotton,0.0016666666666667052,0.25,0.3660000000000001,0.04249999999999998,0.025000000000000022,0.13703333333333337,Highly Sustainable
Nike,Recycled_Poly,0.894047619047619,0.8125,0.9297500000000001,0.3287500000000001,0.31000000000000005,0.6550095238095239,Not Sustainable
Forever 21,Wool,0.8071428571428572,0.625,0.14349999999999996,0.55125,0.8600000000000001,0.5973785714285714,Not Sustainable
Nike,Polyester,0.3752380952380953,0.5625,0.5110000000000001,0.6275,0.8600000000000001,0.5872476190476192,Not Sustainable
Zara,Nylon,0.02880952380952384,0.3125,0.5205,0.47750000000000004,0.895,0.4468619047619048,Moderately Sustainable
Nike,Cotton,0.9721428571428572,0.625,0.36775,0.7662500000000001,0.815,0.7092285714285714,Not Sustainable
Urban Outfitters,Organic_Cotton,0.3652380952380953,0.0625,0.26649999999999996,0.92625,0.08499999999999996,0.34109761904761904,Moderately Sustainable
Nike,Organic_Cotton,0.3211904761904762,0.4375,0.05075000000000007,0.12624999999999997,0.51,0.28913809523809525,Moderately Sustainable
Adidas,Polyester,0.260952380952381,0.9375,0.46875,0.9012500000000001,0.355,0.5846904761904763,Not Sustainable
Nike,Cotton,0.28357142857142864,0.5625,0.35325000000000006,0.8687500000000001,0.5800000000000001,0.5296142857142858,Not Sustainable
Urban Outfitters,Linen,0.10476190476190478,0.5625,0.8772500000000001,0.60375,0.5800000000000001,0.545652380952381,Not Sustainable
Nike,Wool,0.5342857142857143,0.9375,0.15375000000000005,0.9450000000000001,0.6500000000000001,0.644107142857143,Not Sustainable
Nike,Nylon,0.01976190476190476,0.8125,0.46124999999999994,0.8025,0.8400000000000001,0.5872023809523809,Not Sustainable
Zara,Polyester,0.8626190476190476,0.5625,0.2985,0.22124999999999995,0.7850000000000001,0.5459738095238096,Not Sustainable
Adidas,Viscose,0.48285714285714293,0.125,0.38825,0.81375,0.33000000000000007,0.4279714285714286,Moderately Sustainable
Zara,Recycled_Poly,0.2469047619047619,0.8125,0.3640000000000001,0.6475,0.44500000000000006,0.5031809523809525,Not Sustainable
Urban Outfitters,Polyester,0.5542857142857143,1.0,0.60625,0.09125000000000005,0.0,0.4503571428571429,Moderately Sustainable
Nike,Linen,0.17261904761904762,0.6875,0.78525,0.67625,0.95,0.6543238095238095,Not Sustainable
Adidas,Synthetic_Blend,0.7388095238095238,0.6875,0.9842500000000001,0.14874999999999994,0.8300000000000001,0.6778619047619048,Not Sustainable
Adidas,Synthetic_Blend,0.5171428571428571,0.5,0.05699999999999994,0.91625,0.595,0.5170785714285714,Not Sustainable
Forever 21,Polyester,0.4221428571428572,0.125,0.9625000000000001,0.93875,0.30499999999999994,0.5506785714285714,Not Sustainable
Nike,Viscose,0.46547619047619054,0.625,0.9552499999999999,0.575,0.69,0.6621452380952382,Not Sustainable
Nike,Organic_Cotton,0.040000000000000036,0.9375,0.21425000000000005,0.88375,0.9299999999999999,0.6011,Not Sustainable
Adidas,Tencel,0.14285714285714285,0.1875,0.813,0.09125000000000005,0.22999999999999998,0.29292142857142855,Moderately Sustainable
Nike,Wool,0.1845238095238096,1.0,0.08050000000000002,0.40874999999999995,0.32499999999999996,0.3997547619047619,Moderately Sustainable
Urban Outfitters,Tencel,0.42404761904761906,0.875,0.6507499999999999,0.5825,0.06500000000000006,0.5194595238095239,Not Sustainable
Zara,Organic_Cotton,0.8657142857142857,0.0,0.6365000000000001,0.4737500000000001,0.825,0.5601928571428572,Not Sustainable
Urban Outfitters,Recycled_Poly,0.4238095238095238,0.3125,0.45425000000000004,0.5175000000000001,0.22499999999999998,0.38661190476190477,Moderately Sustainable
Adidas,Recycled_Poly,0.6526190476190477,0.875,0.15650000000000008,0.003750000000000031,0.98,0.5335738095238096,Not Sustainable
Forever 21,Tencel,0.49785714285714283,0.9375,0.040999999999999925,0.615,0.655,0.5492714285714285,Not Sustainable
Adidas,Linen,0.9726190476190475,0.9375,0.6792500000000001,0.41999999999999993,0.20500000000000007,0.6428738095238096,Not Sustainable
Adidas,Viscose,0.8476190476190475,0.375,0.39800000000000013,0.7237500000000001,0.135,0.4958738095238095,Moderately Sustainable
Nike,Organic_Cotton,0.5221428571428572,0.1875,0.887,0.8687500000000001,0.75,0.6430785714285715,Not Sustainable
Adidas,Tencel,0.8821428571428571,0.25,0.53975,0.21124999999999994,0.51,0.47862857142857146,Moderately Sustainable
Forever 21,Polyester,0.8178571428571428,0.6875,0.10699999999999998,0.40375000000000005,0.77,0.5572214285714285,Not Sustainable
Nike,Recycled_Poly,0.5540476190476191,0.875,0.8725,0.6950000000000001,0.9450000000000001,0.7883095238095239,Not Sustainable
Zara,Organic_Cotton,0.4366666666666667,0.375,0.9842500000000001,0.26125,0.08999999999999997,0.42943333333333333,Moderately Sustainable
Urban Outfitters,Viscose,0.13880952380952388,0.375,0.6565000000000001,0.3812500000000001,0.6300000000000001,0.43631190476190485,Moderately Sustainable
Urban Outfitters,Nylon,0.825,0.1875,0.87975,0.59375,0.4850000000000001,0.5942000000000001,Not Sustainable
Zara,Recycled_Poly,0.039761904761904776,0.0,0.8047500000000001,0.05500000000000005,0.21499999999999997,0.22290238095238096,Highly Sustainable
Forever 21,Microfiber,0.6957142857142857,1.0,0.68625,0.96625,0.5900000000000001,0.7876428571428573,Not Sustainable
Zara,Organic_Cotton,0.24404761904761912,0.625,0.23275,0.65625,0.8300000000000001,0.5176095238095237,Not Sustainable
Urban Outfitters,Cotton,0.005238095238095264,0.625,0.9217500000000001,0.27500000000000013,0.6300000000000001,0.49139761904761914,Moderately Sustainable
Forever 21,Cotton,0.9121428571428571,0.3125,0.7257500000000001,0.63625,0.365,0.5903285714285715,Not Sustainable
Urban Outfitters,Recycled_Poly,0.7707142857142857,1.0,0.6925000000000001,0.78125,0.605,0.7698928571428572,Not Sustainable
Adidas,Nylon,0.6785714285714286,0.3125,0.68425,0.3325,0.97,0.5955642857142858,Not Sustainable
Forever 21,Linen,0.05119047619047623,0.875,0.3327500000000001,0.5700000000000001,0.77,0.5197880952380952,Not Sustainable
Zara,Synthetic_Blend,0.4895238095238095,0.5,0.8285,0.14625,0.7550000000000001,0.5438547619047619,Not Sustainable
Urban Outfitters,Wool,0.6154761904761905,0.75,0.17999999999999994,0.81,0.33499999999999996,0.5380952380952382,Not Sustainable
Adidas,Tencel,0.012142857142857177,0.25,0.78525,0.6300000000000001,0.5700000000000001,0.4494785714285715,Moderately Sustainable
Zara,Organic_Cotton,0.4457142857142858,0.8125,0.5405,0.42375000000000007,0.0050000000000000044,0.4454928571428571,Moderately Sustainable
Urban Outfitters,Polyester,0.2140476190476191,0.25,0.35775,0.11250000000000004,0.825,0.3518595238095238,Moderately Sustainable
Zara,Cotton,0.8473809523809523,0.875,0.13349999999999995,0.02375000000000005,0.6100000000000001,0.4979261904761906,Moderately Sustainable
Forever 21,Nylon,0.5416666666666667,0.6875,0.42399999999999993,0.5487500000000001,0.09499999999999997,0.45938333333333325,Moderately Sustainable
Urban Outfitters,Microfiber,0.7340476190476191,0.0,0.9917500000000001,0.11750000000000005,0.9199999999999999,0.5526595238095238,Not Sustainable
Zara,Synthetic_Blend,0.5307142857142857,0.0,0.7870000000000001,0.10375000000000001,0.0,0.2842928571428572,Moderately Sustainable
Urban Outfitters,Wool,0.6673809523809524,0.875,0.38749999999999996,0.8887499999999999,0.385,0.6407261904761905,Not Sustainable
Nike,Microfiber,0.7073809523809524,0.875,0.9035,0.24625000000000008,0.925,0.7314261904761905,Not Sustainable
Forever 21,Wool,0.9354761904761904,0.5625,0.08550000000000013,0.9775,0.07500000000000007,0.5271952380952382,Not Sustainable
Zara,Microfiber,0.6326190476190476,0.0,0.81125,0.9625000000000001,0.925,0.6662738095238095,Not Sustainable
Adidas,Cotton,0.579047619047619,0.8125,0.7790000000000001,0.8987499999999999,0.235,0.6608595238095238,Not Sustainable
Nike,Linen,0.8154761904761905,0.1875,0.85775,0.48,0.42500000000000004,0.5531452380952381,Not Sustainable
Urban Outfitters,Cotton,0.6278571428571429,0.375,0.7945,0.3787499999999999,0.20999999999999996,0.4772214285714286,Moderately Sustainable
Forever 21,Polyester,0.13690476190476192,0.8125,0.15250000000000008,0.74,0.2550000000000001,0.41938095238095235,Moderately Sustainable
Forever 21,Wool,0.21714285714285714,0.6875,0.88825,0.07125000000000004,0.6100000000000001,0.49482857142857145,Moderately Sustainable
Zara,Microfiber,0.23738095238095241,0.75,0.61825,0.06874999999999998,0.28,0.3908761904761905,Moderately Sustainable
Urban Outfitters,Polyester,0.11428571428571427,0.5,0.12125000000000008,0.15250000000000008,0.585,0.2946071428571429,Moderately Sustainable
Forever 21,Wool,0.864047619047619,0.8125,0.69075,0.25875000000000004,0.13,0.5512095238095238,Not Sustainable
Forever 21,Synthetic_Blend,0.8642857142857143,0.0625,0.58125,0.7949999999999999,0.4950000000000001,0.559607142857143,Not Sustainable
Zara,Tencel,0.5288095238095238,0.8125,0.8472500000000001,0.08750000000000002,0.19000000000000006,0.49321190476190474,Moderately Sustainable
Forever 21,Tencel,0.035714285714285754,1.0,0.6855,0.96,0.625,0.6612428571428571,Not Sustainable
Forever 21,Synthetic_Blend,0.8821428571428571,1.0,0.9279999999999999,0.645,0.19500000000000006,0.7300285714285714,Not Sustainable
Adidas,Linen,0.7864285714285715,1.0,0.7585,0.50125,0.685,0.7462357142857143,Not Sustainable
Urban Outfitters,Recycled_Poly,0.49452380952380953,1.0,0.1917500000000001,0.8900000000000001,0.29499999999999993,0.574254761904762,Not Sustainable
Zara,Viscose,0.12619047619047624,0.625,0.26350000000000007,0.62375,0.42500000000000004,0.41268809523809524,Moderately Sustainable
Nike,Polyester,0.379047619047619,0.375,0.39375000000000004,0.5787500000000001,0.19000000000000006,0.3833095238095239,Moderately Sustainable
Zara,Nylon,0.7447619047619047,0.875,0.7830000000000001,0.93625,0.665,0.800802380952381,Not Sustainable
Nike,Polyester,0.3107142857142858,0.3125,0.97,0.375,0.96,0.5856428571428571,Not Sustainable
Nike,Viscose,0.4678571428571429,0.875,0.08150000000000013,0.5375000000000001,0.41500000000000004,0.47537142857142867,Moderately Sustainable
Forever 21,Synthetic_Blend,0.42238095238095236,0.1875,0.38250000000000006,0.72875,0.52,0.4482261904761905,Moderately Sustainable
Adidas,Linen,0.1671428571428572,0.4375,0.12074999999999991,0.8362499999999999,0.78,0.4683285714285715,Moderately Sustainable
Nike,Nylon,0.14523809523809522,0.4375,0.39025,0.7424999999999999,0.025000000000000022,0.34809761904761904,Moderately Sustainable
Nike,Linen,0.09380952380952384,0.5625,0.4425000000000001,0.93875,0.3900000000000001,0.48551190476190476,Moderately Sustainable
Forever 21,Synthetic_Blend,0.6769047619047619,0.125,0.33624999999999994,0.125,0.77,0.4066309523809524,Moderately Sustainable
Forever 21,Synthetic_Blend,0.9645238095238096,0.125,0.8860000000000001,0.9000000000000001,0.8,0.7351047619047619,Not Sustainable
Forever 21,Wool,0.8464285714285713,0.0625,0.021500000000000075,0.7975000000000001,0.6400000000000001,0.47358571428571433,Moderately Sustainable
Zara,Wool,0.1414285714285714,0.5625,0.3155000000000001,0.10250000000000004,0.5449999999999999,0.3333857142857143,Moderately Sustainable
Urban Outfitters,Microfiber,0.20047619047619053,0.9375,0.77725,0.59625,0.875,0.6772952380952381,Not Sustainable
Forever 21,Synthetic_Blend,0.003809523809523818,0.8125,0.9097500000000001,0.6000000000000001,0.06000000000000005,0.47721190476190484,Moderately Sustainable
Zara,Organic_Cotton,0.6721428571428572,0.25,0.28675000000000006,0.8674999999999999,0.010000000000000009,0.41727857142857144,Moderately Sustainable
Forever 21,Wool,0.9450000000000001,0.625,0.7185000000000001,0.6187500000000001,0.22499999999999998,0.6264500000000001,Not Sustainable
Zara,Polyester,0.11452380952380953,0.375,0.08550000000000013,0.4675,0.08000000000000007,0.22450476190476193,Highly Sustainable
Urban Outfitters,Nylon,0.6778571428571427,0.8125,0.18225000000000002,0.98875,0.19000000000000006,0.5702714285714285,Not Sustainable
Nike,Viscose,0.913095238095238,0.8125,0.2702500000000001,0.825,0.125,0.5891690476190476,Not Sustainable
Nike,Viscose,0.986904761904762,0.375,0.18524999999999991,0.4637500000000001,0.09499999999999997,0.42118095238095243,Moderately Sustainable
Forever 21,Polyester,0.019523809523809554,0.25,0.8815,0.5162500000000001,0.29499999999999993,0.3924547619047619,Moderately Sustainable
Nike,Viscose,0.2826190476190476,0.875,0.9412500000000001,0.9612499999999999,0.6200000000000001,0.7360238095238095,Not Sustainable
Zara,Tencel,0.5966666666666667,0.3125,0.43274999999999997,0.6475,0.21999999999999997,0.44188333333333335,Moderately Sustainable
Forever 21,Wool,0.723095238095238,0.5,0.20324999999999993,0.8875,0.355,0.5337690476190475,Not Sustainable
Forever 21,Recycled_Poly,0.47000000000000003,1.0,0.6487499999999999,0.0050000000000000044,0.15000000000000002,0.45474999999999993,Moderately Sustainable
Nike,Wool,0.9307142857142856,0.75,0.61625,0.35375,0.9950000000000001,0.7291428571428572,Not Sustainable
Nike,Nylon,0.7069047619047619,0.6875,0.82525,0.3175000000000001,0.20000000000000007,0.5474309523809524,Not Sustainable
Urban Outfitters,Organic_Cotton,0.9833333333333334,0.375,0.62425,0.6325000000000001,0.31000000000000005,0.5850166666666667,Not Sustainable
Urban Outfitters,Organic_Cotton,0.6235714285714284,0.25,0.6977500000000001,0.9175,0.28,0.5537642857142858,Not Sustainable
